,0
0,1428297.0106450524
1,100988.41636783024
2,471994.8521665891
3,81045.29440388107
4,178228.12980942242
5,436816.81680623116
6,260265.86011804675
7,279832.3466982143
8,175555.8752112348
9,967530.0036547763
10,480517.1524229398
11,244758.22246436076
12,75052.67203651287
13,159742.96548813465
14,215929.80671273032
15,1169230.547442242
16,334038.8609485839
17,282736.9936587383
18,234949.4765523614
19,540474.0796351756
20,277283.3603956199
21,156869.25567013654
22,216316.92519647558
23,432013.09481267736
24,118942.27902412484
25,208648.23192572908
26,77845.47803148243
27,770189.2947199726
28,261947.37816750887
29,448741.0912021274
30,266267.43421410525
31,207589.10875744885
32,722811.7293941036
33,90558.95263199741
34,316032.06551085657
35,102055.21868148004
36,384701.5025866536
37,341832.4169128345
38,516966.4910385499
39,366363.8990285221
40,839264.9550943369
41,316974.3320724723
42,241527.11104355706
43,360140.3490399802
44,246846.04167636344
45,302583.55548083805
46,272805.01454229525
47,189471.12166463677
48,138885.1802498384
49,301593.768229585
50,519480.1046318193
51,330635.40650442627
52,241584.3732350698
53,265536.394188315
54,482001.4235845655
55,343842.12481987174
56,236312.6850481534
57,235564.9915149368
58,256413.16979921784
59,589182.8763229757
60,165426.89421671443
61,258923.1435288377
62,482917.93778171286
63,246007.12045712036
64,364821.8990392559
65,403974.10446633387
66,120722.55877526314
67,182686.5393669781
68,289338.3712635678
69,214410.56325291237
70,205563.68272006104
71,401184.36322403885
72,191323.47619215143
73,258234.6126696465
74,238423.35367761832
75,216738.33175659878
76,211598.71759536013
77,261989.21340818715
78,178055.15616661683
79,160271.2742123279
80,233195.05939306272
81,338783.4613522589
82,420078.0404705019
83,176845.8136159469
84,108761.29226123774
85,204710.0315590147
86,329810.2750602204
87,259971.45309098542
88,95456.75128271
89,244075.4145994446
90,216244.5082321883
91,186993.4152367527
92,290440.16204050253
93,337553.8277167287
94,338099.4463488654
95,369112.4034477562
96,805500.833794446
97,527154.4774778999
98,203916.57206711336
99,570450.0544442805
100,174879.18423136638
101,731064.4080550333
102,330578.343225162
103,266858.487757885
104,374253.53265523247
105,267348.60671752295
106,625730.154560082
107,472700.92963560973
108,468750.9591729131
109,465239.47072480584
110,221227.22390029335
111,261579.05725998362
112,178864.74712751945
113,276406.9674876265
114,171194.908858469
115,427579.02737901954
116,357247.92764103774
117,407439.85327744414
118,97128.70249449532
119,459697.5537549413
120,192352.60805015883
121,274229.5039492663
122,335626.11887089466
123,1034115.7815123376
124,257011.79085718293
125,552961.2901762524
126,308756.21675135416
127,217688.43126109568
128,1002936.5729316699
129,456868.47071737703
130,144088.63279054523
131,448191.3444101786
132,49581.635653516045
133,139760.85772632703
134,582740.0266287159
135,298716.76727584493
136,177062.09288790624
137,207499.2440969242
138,150214.50612925296
139,527271.9129474
140,155233.3004010527
141,241405.4183785366
142,83687.28060838021
143,72277.69953627314
144,319539.7183877119
145,184694.30132414144
146,439151.0316995508
147,119599.6661072725
148,210336.97881643998
149,381776.4481235186
150,149165.6505478333
151,149217.52874212735
152,458481.4082616387
153,194700.61070773215
154,47609.871314626536
155,425141.6893718254
156,406782.69952323684
157,211806.90123051533
158,186365.10882555833
159,130997.79470912088
160,490755.9142024341
161,166816.99693516188
162,81964.51027429977
163,178361.14767928002
164,194641.33061513864
165,296192.739125835
166,289237.6509961047
167,451385.58242054936
168,135852.13282464282
169,121155.21308087639
170,399712.61695965484
171,180203.19902658404
172,173666.63038106333
173,132111.21073459112
174,178371.9054864361
175,244979.9704131782
176,229191.37382077507
177,149375.16147079086
178,123328.90339267976
179,196054.7547361357
180,116537.52369521593
181,212125.8378739364
182,288610.33056931116
183,113954.59767588135
184,150278.60049894243
185,280023.15894220525
186,328579.45268947573
187,230252.74338862346
188,358039.8819750084
189,534056.503775222
190,219353.0337116794
191,27557.61565195967
192,317906.26675849815
193,199874.3206883194
194,529143.1975366382
195,62293.208613101975
196,60757.69262310525
197,146252.8655350036
198,234534.50039246725
199,206297.3318448487
200,137867.13991847343
201,91978.92467213573
202,500419.1225142067
203,138028.61871219287
204,406364.57402955205
205,327129.59465632564
206,169565.34112824814
207,421439.88428179955
208,310114.452068591
209,99526.87737387815
210,224012.24082955986
211,121010.57620770042
212,149178.99802481825
213,96258.07056592428
214,380793.14442049887
215,323976.1236689042
216,552843.9945763723
217,389801.86556581326
218,122808.71957774984
219,309831.03904634947
220,270958.3247064953
221,279060.01729681797
222,467064.1358961925
223,313273.18076035613
224,184232.09960356017
225,181773.21827100997
226,84674.21573886427
227,402692.4655854304
228,263310.3179236166
229,542350.011956021
230,165569.4819655812
231,419445.9294137119
232,103531.6957521888
233,442413.6707200003
234,163191.12838222727
235,227025.16136997612
236,278269.52395098784
237,253980.59844199952
238,121387.41904955602
239,164847.28816062713
240,193918.20285337104
241,179999.79384512792
242,250513.65111663425
243,219731.30002209859
244,439936.4920653084
245,160247.38791677286
246,237603.4709642646
247,120588.44959140592
248,269186.3171504057
249,62117.44063987408
250,257283.12059304363
251,306024.80483913736
252,216221.0566617304
253,166677.00665819226
254,253070.59531422774
255,251851.88946483738
256,578786.4507359724
257,293246.63255066355
258,599547.9380610298
259,201830.8550612413
260,231457.26352407876
261,152731.67166281014
262,247111.48198878323
263,95595.48513923399
264,414042.27838488086
265,439884.5775322721
266,275190.43348617526
267,149675.3889484615
268,224137.76323287818
269,131493.31554438383
270,373372.862516531
271,479362.57380039245
272,570994.7367881773
273,234531.91558376304
274,323398.4434910711
275,334057.3973731827
276,178800.19648024754
277,146685.08125801943
278,416423.25161442556
279,29742.090377002954
280,515146.0421205877
281,289146.955897628
282,491782.12114852376
283,724864.3906352489
284,513207.22996248293
285,245483.51123977662
286,320779.2118745912
287,247940.0940940451
288,238820.09377968963
289,181894.7511186723
290,613227.619276031
291,192180.41772891954
292,234369.43929084053
293,204462.5534850459
294,183570.88254728122
295,205237.24262151984
296,173767.33417818393
297,260289.67836313474
298,119820.72184819262
299,208699.57444139814
300,115502.27250827313
301,122729.85769782506
302,319874.3573427317
303,434144.37507889443
304,61161.35662570654
305,302779.3783201042
306,93711.83123641729
307,97976.14098148781
308,244871.69536642462
309,68148.72575669701
310,535114.9441020539
311,327697.6471813193
312,62866.786405880004
313,257025.41370534385
314,61991.087316429475
315,191330.6244709202
316,176432.92317419522
317,111406.0229751541
318,237356.38068189519
319,109166.38463133771
320,193039.50120943354
321,416241.31192601845
322,248524.4555365591
323,159448.87578476896
324,189042.68123133574
