,0,9,19,38
0,1.0,0.0,0.0,0.0
1,0.3230646129225842,0.2632526505301059,0.21104220844168747,0.20264052810562058
2,0.1748349669933981,0.3428685737147431,0.15423084616923388,0.32806561312262295
3,0.15583116623324647,0.3806761352270448,0.12262452490498069,0.34086817363472727
4,0.1986397279455882,0.3668733746749348,0.11622324464892948,0.31826365273054485
5,0.11102220444088788,0.44328865773154513,0.11802360472094378,0.32766553310662067
6,0.0002000400080016002,0.9997999599919984,0.0,0.0
7,0.13282656531306222,0.37267453490698166,0.09381876375275036,0.40068013602720437
8,0.0752150430086015,0.44888977795559004,0.09641928385677122,0.37947589517903496
9,0.0,1.0,0.0,0.0
10,0.0,0.9995999199839968,0.0,0.0004000800160032004
11,1.0,0.0,0.0,0.0
12,0.21024204840968147,0.3354670934186819,0.13142628525705094,0.322864572914582
13,0.0002000400080016002,0.9997999599919984,0.0,0.0
14,0.0,0.0,1.0,0.0
15,0.0,0.0,1.0,0.0
16,0.21264252850570076,0.23624724944988926,0.3058611722344458,0.2452490498099615
17,0.2810562112422476,0.3190638127625513,0.2348469693938777,0.16503300660131967
18,0.35247049409881914,0.16323264652930503,0.32626525305060955,0.1580316063212634
19,0.0,0.0,1.0,0.0
20,0.0,0.0,1.0,0.0
21,0.40948189637927535,0.19903980796159143,0.3334666933386671,0.058011602320463776
22,1.0,0.0,0.0,0.0
23,0.36947389477895437,0.20284056811362255,0.27765553110622054,0.15003000600119992
24,0.2944588917783556,0.1732346469293854,0.36567313462692375,0.16663332666533237
25,0.4040808161632322,0.15803160632126378,0.3360672134426871,0.10182036407281368
26,0.0,0.0,1.0,0.0
27,0.25065013002600456,0.1900380076015194,0.2662532506501304,0.29305861172234415
28,1.0,0.0,0.0,0.0
29,0.2948589717943582,0.2492498499699922,0.20304060812162364,0.25285057011402223
30,0.2968593718743749,0.2676535307061411,0.19223844768953777,0.24324864972994592
31,0.30626125225044964,0.23984796959391885,0.15523104620924164,0.2986597319463887
32,0.24964992998599608,0.21904380876175197,0.2748549709941992,0.25645129025805086
33,1.0,0.0,0.0,0.0
34,0.4038807761552294,0.2706541308261648,0.1396279255851163,0.18583716743348586
35,0.22004400880175995,0.1882376475295055,0.36827365473094414,0.223444688937787
36,0.0,0.0,1.0,0.0
37,0.2624524904980986,0.23644728945789115,0.40428085617123266,0.09681936387277422
38,0.0,0.0,0.0,1.0
39,0.36427285457091413,0.21324264852970584,0.3172634526905365,0.10522104420884147
40,1.0,0.0,0.0,0.0
