,0
0,405341651.3944696
1,8947932385.967426
2,15537835273.491741
3,0.0
4,0.0
5,0.0
6,1713763802.668126
7,0.0
8,0.0
9,1325053442.0608811
10,0.0
11,0.0
12,87389550.48107898
13,0.0
14,0.0
15,1498928708.184992
16,1139139345.1322458
17,0.0
18,0.0
19,0.0
20,0.0
21,1371101423.3520443
22,0.0
23,1494340992.5571222
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,1631536646.8065305
33,0.0
34,0.0
35,1311982076.7783556
36,1699892168.2054114
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,1268259738.4161952
49,0.0
50,1672245483.2542102
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,1262036629.5106747
65,0.0
66,857259269.2934679
67,0.0
68,0.0
69,0.0
70,0.0
71,1513644507.7546773
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,1556862353.4879434
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,1156377966.4936771
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,1211990800.7508483
93,0.0
94,0.0
95,0.0
96,4343546628.649967
97,0.0
98,1386359057.1910188
99,0.0
100,0.0
101,0.0
102,305710668.38120794
103,0.0
104,0.0
105,1307976764.7483654
106,1845716207.9976752
107,0.0
108,1513961550.8155558
109,0.0
110,0.0
111,0.0
112,0.0
113,1569131414.8225653
114,2104844555.579598
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,2568422516.789451
124,1399791937.9543793
125,0.0
126,0.0
127,1148199249.8185065
128,4223557841.7840867
129,3935292954.921495
130,0.0
131,0.0
132,0.0
133,0.0
134,2047853871.1875522
135,0.0
136,0.0
137,1324423854.3148067
138,2603381607.2312746
139,2627157392.4973683
140,0.0
141,0.0
142,0.0
143,1326021573.6079676
144,1301689429.1416943
145,0.0
146,0.0
147,0.0
148,1321251598.7970295
149,0.0
150,0.0
151,1301709947.8395314
152,2480860532.3850613
153,1323392503.4274514
154,0.0
155,1984447632.6399927
156,0.0
157,2603399687.773883
158,0.0
159,0.0
160,1512773470.8913743
161,1301697411.9694324
162,0.0
163,1276986169.1979191
164,1301745237.0637403
165,0.0
166,0.0
167,1631938239.4255893
168,0.0
169,0.0
170,1301687219.8736606
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,1301696129.9611225
177,1301679581.831178
178,1173926118.3023028
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,2556445890.37229
188,0.0
189,0.0
190,0.0
191,1229103866.0543554
192,0.0
193,0.0
194,0.0
195,1795715377.231471
196,0.0
197,0.0
198,1301701982.1930654
199,0.0
200,0.0
201,0.0
202,3613852484.2055273
203,244629312.5281664
204,0.0
205,0.0
206,1024453014.0679562
207,652684657.8267685
208,0.0
209,795890443.182877
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,1424358016.4339051
217,1301696347.993998
218,0.0
219,0.0
220,1301698423.1183422
221,1301706178.6370842
222,0.0
223,2618084708.2729363
224,1301707406.3243492
225,0.0
226,0.0
227,1301694678.0053363
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,4436387808.31921
256,0.0
257,1219089762.9231257
258,0.0
259,0.0
260,0.0
261,2713026537.184764
262,0.0
263,0.0
264,0.0
265,1249118139.424336
266,2345555839.3064065
267,0.0
268,0.0
269,0.0
270,3840771461.72283
271,0.0
272,1317704027.0857637
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,1319065320.484566
280,0.0
281,1772394932.967154
282,0.0
283,5173054632.462517
284,1219369169.6680648
285,1301689852.977327
286,0.0
287,1301691834.918829
288,1320656098.6415126
289,0.0
290,0.0
291,0.0
292,1315994212.402296
293,0.0
294,0.0
295,1318884737.711317
296,1322042968.112769
297,0.0
298,0.0
299,0.0
300,1321295480.1150796
301,0.0
302,1319201160.742575
303,0.0
304,0.0
305,0.0
306,1320449128.05354
307,0.0
308,0.0
309,0.0
310,1306805665.2566705
311,0.0
312,0.0
313,1319673900.738268
314,0.0
315,1318710544.8980532
316,0.0
317,1326434107.2714791
318,2121003901.3040996
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,1301703603.884706
325,0.0
326,1196279813.630766
327,0.0
328,0.0
329,0.0
330,1301693183.487574
331,0.0
332,0.0
333,1301685180.2318523
334,2719582970.307237
335,0.0
336,0.0
337,1723358821.2561922
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,3461440019.7223783
345,0.0
346,1340481750.7488353
347,140947411.44728833
348,0.0
349,0.0
350,1301705478.930658
351,0.0
352,0.0
353,0.0
354,0.0
355,3832297141.3714004
356,1362403808.0135856
357,5916309791.641405
358,0.0
359,0.0
360,1266810258.964577
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,1301688329.881181
368,0.0
369,0.0
370,0.0
371,1315972721.7511764
372,0.0
373,0.0
374,0.0
375,0.0
376,1321056524.3883579
377,0.0
378,1221395124.0624187
379,0.0
380,0.0
381,1301730969.6124158
382,0.0
383,1322155424.135886
384,0.0
385,1320072576.2950666
386,1301689336.2879524
387,1301672119.343347
388,0.0
389,4412135137.925702
390,1318177444.4937232
391,0.0
392,0.0
393,0.0
394,0.0
395,1137067021.0859466
396,1310413164.465
397,0.0
398,1301701697.2126648
399,1324446215.5382502
400,1677119135.2135363
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,1317682172.9091403
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,1044868696.1662456
415,0.0
416,1318819067.2436824
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,2003699648.9436111
430,1169633357.7354267
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,1301686546.0429683
442,0.0
443,0.0
444,1318756031.1630626
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,1321745962.7446656
451,1301721012.507925
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,1301686453.5994568
459,1301671588.4359198
460,0.0
461,1301688749.6633556
462,0.0
463,0.0
464,0.0
465,0.0
466,14116246263.912231
467,1301680572.620496
468,2324644751.0299835
469,2575530467.99921
470,1312350148.4156063
471,10064181169.015978
472,0.0
473,0.0
474,0.0
475,2595588963.261225
476,0.0
477,1301712059.133328
478,0.0
479,1532442981.605641
480,1191443881.209138
481,1301672910.8157487
482,1994948277.0261154
483,1301705978.6919084
484,0.0
485,0.0
486,2620260299.5664406
487,1319636914.3672805
488,0.0
489,0.0
490,0.0
491,3422679219.704442
492,0.0
493,0.0
494,0.0
495,1301699277.2525597
496,1319654746.3488207
497,0.0
498,1186030909.5173883
499,1028219820.5153875
500,1301674017.8158135
501,0.0
502,0.0
503,1445700458.0935452
504,1358896749.6239474
505,5803049415.850422
506,1135593807.39919
507,1301696810.4633946
508,1318342391.0000198
509,0.0
510,1251524139.166845
511,1704869859.9938977
512,2324397236.5481634
513,0.0
514,1303568514.337396
515,0.0
516,1906325309.5752618
517,0.0
518,0.0
519,1301707771.8829474
520,0.0
521,1301706654.4218342
522,2603396561.2822266
523,0.0
524,1442652921.8459597
525,0.0
526,5523235360.435776
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,1385424864.0697045
533,1233485547.5257626
534,3445496331.6656637
535,2370142213.2981033
536,0.0
537,0.0
538,0.0
539,2486495215.1589417
540,1316853072.4635103
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,2557442619.634551
552,2191883420.5175476
553,0.0
554,1301717214.9853234
555,0.0
556,1323880985.7317142
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0
562,919444557.8308067
563,1303897436.408057
564,0.0
565,0.0
566,1590248396.5769482
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,1301686524.8800585
574,0.0
575,0.0
576,1301711633.6568806
577,1251281115.2654412
578,0.0
579,0.0
580,0.0
581,2269300059.630455
582,1301690913.0234656
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,2261947215.8932977
593,1248628539.134091
594,0.0
595,4867558072.824136
596,0.0
597,2603397317.35871
598,1304497072.8142188
599,0.0
600,1301672509.5770583
601,1301695206.0082994
602,140946588.51025498
603,0.0
604,1301695290.3710794
605,1301698702.9609942
606,1628724175.538189
607,0.0
608,1217104467.8657787
609,0.0
610,0.0
611,2034195359.843937
612,0.0
613,168747297.13445228
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,4440093282.335748
620,2628099225.6396036
621,0.0
622,0.0
623,1301687581.402081
624,0.0
625,2558697496.137426
626,0.0
627,2832270846.528764
628,1301699060.1797676
629,1208357288.2756512
630,0.0
631,3226791807.078466
632,1293874115.949011
633,0.0
634,1659575652.7274945
635,0.0
636,1324180067.8423438
637,1301700388.957933
638,3328907514.4189577
639,164676833.2882704
640,0.0
641,0.0
642,3422709847.320226
643,0.0
644,1325279910.9933345
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,1238172932.2064133
652,0.0
653,1320799285.8766541
654,0.0
655,1983297338.2745352
656,0.0
657,0.0
658,2443784040.043089
659,3882512733.853796
660,0.0
661,0.0
662,1019681200.681379
663,0.0
664,2151896079.8537736
665,1260896913.6812632
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,1572361249.0987322
672,1328033763.2187283
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,1776127047.9574466
686,1326517287.884995
687,1288451186.3047595
688,0.0
689,1295657193.5782037
690,1301692301.2723906
691,1250173293.8175385
692,0.0
693,1272648258.7654161
694,0.0
695,1301686461.2657194
696,1301682908.035437
697,1301674869.0519962
698,1301687085.316674
699,1184832843.1197934
700,1752669092.5561128
701,1063910217.7700953
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,1301687521.6978102
709,0.0
710,1301694740.796506
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,1127439020.9832308
724,0.0
725,0.0
726,1266465709.6497056
727,0.0
728,0.0
729,0.0
730,1699888667.4468112
731,0.0
732,1301712780.055543
733,1301693391.0395458
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,1064528362.4952176
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
