,0
0,2961979.721396693
1,1720026.1968411212
2,0.0
3,622435.8438098414
4,421272.91749027505
5,1279445.6486542264
6,1496950.9266242045
7,1690335.7308414532
8,1920568.3426773825
9,852019.6667799794
10,651705.1983543899
11,529489.9848891222
12,426588.762419869
13,1097604.967727071
14,634656.5801201288
15,1121633.214180832
16,1803660.4311917135
17,417603.4634025853
18,1868945.9144970088
19,435520.0355992958
20,627504.6595799061
21,1384013.8174214317
22,1294641.7149067842
23,1510714.5898281718
24,1095294.0880779475
25,0.0
26,613039.4319616827
27,1054577.9914989434
28,1703762.3818649119
29,667950.2675761365
30,430131.285058076
31,620521.8278400392
32,0.0
33,1036136.2501520354
34,614842.7541634886
35,2551028.9467134653
36,1254827.8109707038
37,1783677.2045993824
38,1005128.5812120007
39,2103730.485440811
40,1169399.9578996797
41,475654.65811937844
42,598505.213555435
43,1110916.8823825247
44,2287985.790586682
45,724104.2576108536
46,0.0
47,458684.9911276769
48,2124992.753595491
49,0.0
50,2235990.6605334654
51,2025699.906199213
52,1313082.872270665
53,875080.4478233709
54,820775.9965215223
55,0.0
56,797295.3204442383
57,1148729.8700009186
58,1152100.2477342389
59,563788.7667468259
60,1568675.6751469357
61,472861.7449274768
62,424545.5263959079
63,648521.1674534301
64,1888339.1467071653
65,0.0
66,1237970.0665171135
67,1176885.7827037165
68,1324801.8380357702
69,1260234.556429968
70,658767.0858894506
71,460883.7595389486
72,2066171.8350627138
73,2052241.9834654175
74,1231496.4249051376
75,555882.445642881
76,1230816.24742457
77,460472.2122506452
78,1306531.8265552134
79,1787739.0223806058
80,1261093.294848606
81,1524268.615610669
82,653532.1304754507
83,456716.4764613014
84,1861230.52139944
85,1160479.4258375736
86,630813.4481894532
87,749340.7446468136
88,481858.78421575326
89,332261.5202526025
90,654625.7961434721
91,707097.911063988
92,1221280.7617396624
93,0.0
94,374035.38049113116
95,1035635.3501567331
96,813875.9282453874
97,220786.3460561806
98,629145.9845919004
99,0.0
100,430894.1302470517
101,539211.2313676691
102,360849.5352940478
103,489102.52400513954
104,0.0
105,477029.0
106,817384.4308783349
107,46096.18140330312
108,0.0
109,1669065.4449489652
110,1352023.093203049
111,0.0
112,1133023.8770909093
113,1338112.0763267148
114,653178.0
115,569902.3473454034
116,595130.0
117,486587.21867141407
118,687183.0252781529
119,677314.9911422239
120,1097502.4264648296
121,922189.2086176433
122,1241109.593661411
123,2181616.1704446324
124,1071843.5747971653
125,1714874.6942547094
126,1157145.7158240494
127,1429679.893771935
128,1688986.9418719313
129,2075667.5539950952
130,656876.8369620024
131,469291.10685687634
132,1575296.9413782756
133,1872532.590334311
134,1320854.5552780707
135,828250.4273789459
136,1932284.6948359655
137,1445042.2067435696
138,3764251.835897626
139,575911.0442570322
140,730485.0933028646
141,1041584.1138100222
142,1046851.9551947317
143,1140347.4156841503
144,415316.4811207072
145,415312.96774407773
146,693088.6944005904
147,1037707.1802226271
148,0.0
149,415309.7785465743
150,415308.3892276718
151,415307.0
152,987564.9552324086
153,830613.7576042418
154,836377.3645970601
155,1008166.9823452319
156,415307.0
157,657348.9461132842
158,205597.2177836249
159,713729.9270062412
160,3101230.971180398
161,1723562.526513528
162,415312.3874297857
163,1184317.0005751676
164,1445111.3700501886
165,541849.4818473728
166,975262.4833641999
167,1851496.5118924917
168,839532.1184936226
169,1299152.72710441
170,599439.6978002388
171,636018.5626472292
172,740537.5472745666
173,0.0
174,1430592.896413868
175,424394.12766160426
176,419819.6214387616
177,516707.8830158703
178,1291646.47098888
179,376805.96915887896
180,415302.4165342956
181,937662.7863725421
182,415302.269219621
183,1242399.511667033
184,0.0
185,898558.634753357
186,389345.02406406286
187,839468.4189068307
188,1055842.4509450225
189,763232.5503207691
190,1107614.6444683026
191,1590053.377237253
192,621575.1586006803
193,1040150.5431787542
194,606899.2377195222
195,398226.925465384
196,961632.6213097009
197,415305.0335746146
198,449272.36544455733
199,931641.6825952873
200,1470960.7042223774
201,996058.7985220274
202,1169749.1262937835
203,415309.0540350076
204,0.0
205,1934775.8106589061
206,476146.48440181883
207,986332.8215523959
208,1205804.9668343377
209,1191494.038312479
210,1595110.1594675833
211,461284.08214574103
212,503782.07347232854
213,1133098.7937148656
214,0.0
215,1454581.7285256432
216,0.0
217,808133.6042360688
218,973792.7729396432
219,484710.37589997775
220,892885.7497525353
221,1436927.946209017
222,415307.2562274291
223,1663719.5214288605
224,1946151.9609042495
225,381544.3730832496
226,0.0
227,0.0
228,415308.5666132706
229,768904.3067286378
230,1215436.1130160755
231,627902.6787386984
232,415313.9884861997
233,0.0
234,0.0
235,897712.5626001373
236,1056756.9180063766
237,423862.6204139013
238,1082927.325645642
239,985199.4046060811
240,710594.3947660091
241,913197.0677734171
242,0.0
243,1043802.0675925715
244,0.0
245,415303.58390191174
246,415301.1064938464
247,415307.0
248,782184.3781980687
249,920519.5706791764
250,932914.3771446397
251,420599.152857361
252,364173.252487074
253,991143.7924133043
254,1858643.6126909964
255,2103804.089859255
256,415307.0
257,1124068.1557688375
258,839401.2651424839
259,778474.0201512999
260,1062800.023972604
261,973951.777716692
262,0.0
263,420925.71398142143
264,717913.7255128982
265,427193.2475707134
266,0.0
267,415309.6955104272
268,1037687.9783448629
269,1653754.0316251866
270,727288.588087638
271,1136116.8104349822
272,1005924.0905013776
273,1218198.8506100178
274,0.0
275,785638.033764336
276,742861.6790968428
277,931323.5707288178
278,1193829.564256114
279,1041193.6608920263
280,415306.5193875178
281,0.0
282,0.0
283,4474960.144152854
284,672222.5291823612
285,1140672.5247610817
286,1039110.8383807475
287,1332912.5538835812
288,1133712.6456595822
289,415309.75999075454
290,918661.4530849184
291,898103.5664555589
292,417140.49946355255
293,415303.8062291353
294,1468070.323946054
295,1058922.9678991714
296,0.0
297,830610.9538518027
298,494319.9664768071
299,1186861.9686928121
300,1380330.1005849873
301,1105046.9009417708
302,749544.9427954946
303,670971.9188924793
304,435687.1605848317
305,474931.84093321173
306,0.0
307,415302.62806340156
308,994600.1264221569
309,1097719.7470167163
310,840739.6939742462
311,623711.5551500035
312,848093.1710203534
313,868694.6386108742
314,838150.8595643023
315,619542.1670411599
316,1619891.6608620908
317,1993036.9939857223
318,874363.0492139072
319,639154.2616698258
320,1129217.7262429444
321,2284488.039535792
322,1721312.3181185406
323,1501762.9331481995
324,1513956.446616507
325,417823.11093268916
326,613084.1511346855
327,1635941.336895952
328,1860268.3165833945
329,1468116.3441134454
330,684170.5465350476
331,834680.1040047237
332,1075546.866160691
333,1218818.0742293948
334,415315.6313032704
335,0.0
336,415307.17225804634
337,549837.5272906427
338,1039353.172582616
339,423976.49804705393
340,814865.9152923252
341,766582.8679621337
342,0.0
343,490307.229606139
344,1023838.7266198572
345,415305.0805293178
346,1179296.7832440068
347,2347436.611111476
348,1546881.512884976
349,1709273.0540136732
350,830615.2833173386
351,1035544.92107061
352,0.0
353,585605.7752148522
354,0.0
355,2447373.561476001
356,415533.8392822432
357,1466372.9554286692
358,1158702.780919074
359,419585.1248932108
360,774537.6205148842
361,698940.7861649718
362,962503.2823484105
363,314341.49901835306
364,839565.3927030981
365,363246.1560317204
366,913510.9735256217
367,0.0
368,839442.0912370775
369,415314.87157701055
370,867443.1954092388
371,1423462.9711653597
372,1130880.8399530654
373,1766344.3796172887
374,840545.8662627103
375,1034766.6882568637
376,1210145.422330229
377,226579.689816239
378,564484.1032854628
379,1019882.1154273142
380,1060268.8849152059
381,1209145.9009298
382,736176.7100792882
383,1308661.5395222171
384,913024.939060604
385,2446520.2300116066
386,830609.241954046
387,1350408.4676960562
388,540225.6312188962
389,3337108.0995726734
390,545588.1769803871
391,0.0
392,1236447.8136844875
393,3059519.4484297466
394,400818.47591145703
395,421179.95300477
396,420899.4860473476
397,1598741.4838330273
398,1276023.0777743517
399,916396.3709134083
400,420611.27262033586
401,835947.4814470398
402,1828359.6579327846
403,1199095.4072739624
404,1071042.1063139332
405,720786.9172173603
406,1233054.3595333495
407,1431978.059094407
408,1791245.5356221946
409,436774.1225736101
410,1068697.4301795242
411,593484.2423351904
412,1123763.231653344
413,894090.4750441997
414,2126453.998263192
415,1484029.4061857872
416,600951.0493193363
417,1274266.2870601271
418,0.0
419,0.0
420,618853.4596399558
421,537655.2356799286
422,0.0
423,938762.7426079572
424,1202176.375069135
425,525430.0103334668
426,458817.81162211095
427,851410.0416917123
428,443415.99757047405
429,2414973.842812832
430,835836.255395134
431,747583.6323183661
432,954604.0282892539
433,835262.3875792352
434,420725.0327264176
435,1810355.4172800104
436,929522.3293345049
437,983914.9715396408
438,415305.4045659883
439,1050338.2110343864
440,461947.5162439078
441,780113.767136405
442,1230801.4222655734
443,1312660.8842026694
444,801133.2049796459
445,972199.673541943
446,1237327.8941614623
447,830617.1653262726
448,563202.0702500803
449,707948.1675178935
450,1075025.400612536
451,791657.8633096624
452,1258207.727066838
453,1182202.500396724
454,634068.5224403166
455,1236478.6546365249
456,415764.0352700104
457,778295.2068190849
458,415300.86051915295
459,1606863.8910027002
460,660759.2631247868
461,1748882.2924791374
462,1494077.9479624138
463,0.0
464,852156.6478993755
465,1206000.743682518
466,1456682.6401593047
467,431267.4558769868
468,0.0
469,2230408.733981498
470,1139155.3343835368
471,1781478.504533268
472,1092845.1906000944
473,415307.0
474,384026.50390313735
475,2181280.6730442126
476,371919.9156074803
477,1698324.425775765
478,789052.5095097362
479,830611.715671716
480,1249327.943679005
481,1849005.3917905968
482,1463988.5258272516
483,1137695.6544298136
484,561058.2036229984
485,639691.9184162663
486,1763039.586444348
487,960819.4467975637
488,1344853.723826514
489,890955.4752099618
490,361178.8623197713
491,1599971.5859517348
492,853522.8263088276
493,964991.8161587632
494,1552274.8333726258
495,1139899.1485526953
496,2134223.390689125
497,415308.0008670517
498,415304.064468893
499,0.0
500,924874.8034452936
501,964410.8821657874
502,428412.6677286636
503,1337383.098090387
504,1098215.1537107115
505,1130284.3602332082
506,356591.25865119544
507,830613.1231650803
508,2219798.437598694
509,1036516.0484756143
510,415306.07787736674
511,614773.56816704
512,422222.9890020461
513,848680.943876037
514,420795.48107979103
515,465528.2897580377
516,534090.2087370842
517,740485.775033034
518,415308.10835375375
519,1199948.6098612447
520,1117013.095723228
521,830614.0933559039
522,1238153.449900676
523,415307.0
524,1077251.447771458
525,1372400.38028112
526,3137043.287522656
527,1283550.3184568547
528,415307.06062352494
529,831141.5565391385
530,1474082.497559804
531,680457.9244082704
532,4725742.113163086
533,674139.535745774
534,1263979.7676245344
535,1458828.3095580214
536,1148116.3101863253
537,1192975.5315804738
538,542258.6866737101
539,1552809.9511210595
540,1537622.1237679315
541,1229805.0265475758
542,891521.5695356617
543,786818.1643441371
544,693373.8026254502
545,942033.0864327358
546,415301.1904485038
547,1171151.3020243696
548,892929.7378381738
549,0.0
550,836406.1359486247
551,2200712.144837324
552,1487524.4753860468
553,782626.19134238
554,1242531.694788137
555,593768.154261217
556,0.0
557,415306.7207033493
558,830617.5963386421
559,405131.07094380865
560,850523.9050612596
561,663135.0302891943
562,1572528.7460496803
563,1312009.7590893614
564,850878.7229099714
565,830611.7622151882
566,789329.7663112929
567,1662651.139561267
568,830611.5380021698
569,1106735.209257792
570,415308.5146940466
571,421958.7446919656
572,831646.013655555
573,975348.3602473071
574,830614.2788281583
575,1070861.1389651094
576,1711087.547541306
577,1130630.8987926207
578,0.0
579,659981.0359080562
580,856441.9919668185
581,732795.4292433298
582,415304.04749772704
583,683895.2405018762
584,955081.6253101821
585,1139473.2408689382
586,360336.3973931595
587,844121.4744544255
588,387495.9634874584
589,1526386.5573314216
590,0.0
591,372335.8185791295
592,421516.83384965325
593,962616.6335256465
594,537074.4325695467
595,1235783.8872413335
596,850822.0741933623
597,1007779.9065869425
598,415307.9389370825
599,0.0
600,899545.378498937
601,1578481.571371755
602,1260445.6449244635
603,1068666.7184233405
604,427417.6018067324
605,760976.5187978533
606,1196649.876893555
607,560253.0209107812
608,837430.6002705288
609,429595.92202669324
610,1666800.7727025226
611,601947.325625825
612,783830.0998309884
613,439027.41040924063
614,1060522.5317618703
615,1182744.4284039673
616,963663.8627392754
617,590687.6151503727
618,1136780.1456248458
619,3864665.9547661263
620,1226151.5845181432
621,0.0
622,907430.662480592
623,1473215.395204112
624,501603.77546855767
625,816364.1999133488
626,646101.3168097967
627,1336589.2759141447
628,1147078.9481988214
629,0.0
630,756160.2784020103
631,2370176.661949048
632,2083893.0032077034
633,520349.2120637555
634,1838207.9587146644
635,937334.4557315189
636,845197.9073511104
637,1411327.94252288
638,1783384.0603156728
639,950108.335196044
640,423512.8640578369
641,1490730.5334359698
642,1093743.6495516254
643,1185902.218842659
644,422144.3564279828
645,1407183.351544327
646,637267.8402364122
647,590111.4357274703
648,451374.1847626272
649,825814.9334933596
