,0,9,19,38
0,1.0,0.0,0.0,0.0
1,0.241848369673934,0.20324064812962556,0.31986397279455786,0.23504700940188
2,0.2580516103220633,0.2056411282256452,0.2450490098019608,0.2912582516503298
3,0.2266453290658132,0.21404280856171148,0.2846569313862772,0.2746549309861974
4,0.258851770354069,0.2168433686737346,0.2276455291058215,0.2966593318663733
5,0.20204040808161583,0.2712542508501695,0.2614522904580908,0.2652530506101208
6,0.24544908981796296,0.24904980996199264,0.27385477095419164,0.23164632926585257
7,0.24204840968193603,0.21384276855370946,0.2184436887377476,0.3256651330266042
8,0.2472494498899772,0.2516503300660133,0.2280456091218235,0.27305461092218375
9,0.0,1.0,0.0,0.0
10,0.2076415283056606,0.22944588917783537,0.2262452490498096,0.33666733346669314
11,0.26265253050610016,0.2838567713542702,0.2406481296259253,0.21284256851370248
12,0.21024204840968114,0.27665533106621304,0.21344268853770731,0.2996599319863961
13,0.2370474094818962,0.24444888977795556,0.23424684936987364,0.2842568513702728
14,0.25525105021004174,0.24484896979395904,0.20444088817763484,0.29545909181836216
15,0.20124024804960913,0.2900580116023198,0.2392478495699135,0.2694538907781553
16,0.2400480096019196,0.2610522104420881,0.22384476895379063,0.2750550110021997
17,0.23024604920984093,0.2642528505701129,0.18583716743348633,0.31966393278655625
18,0.23184636927385424,0.24004800960192046,0.2258451690338065,0.3022604520904186
19,0.0,0.0,1.0,0.0
20,0.22564512902580522,0.23364672934586866,0.22644528905781122,0.3142628525705125
21,0.2720544108821761,0.24704940988197607,0.20104020804160794,0.27985597119423733
22,0.21504300860171963,0.29425885177035227,0.22864572914582912,0.26205241048209554
23,0.27405481096219214,0.22124424884976882,0.27405481096219064,0.23064612922584476
24,0.20164032806561266,0.2110422084416884,0.27585517103420565,0.3114622924584908
25,0.23564712942588478,0.27025405081016196,0.21104220844168764,0.2830566113222643
26,0.28025605121024205,0.2920584116823362,0.1768353670734145,0.25085017003400545
27,0.23904780956191238,0.21944388877775478,0.22864572914582876,0.3128625725145024
28,0.24224844968993686,0.24644928985796982,0.19423884776955364,0.31706341268253496
29,0.25465093018603696,0.23344668933786725,0.22684536907381436,0.28505701140228035
30,0.20324064812962514,0.3308661732346457,0.2298459691938383,0.23604720944188778
31,0.25725145029005675,0.1976395279055807,0.24384876975395,0.3012602520504099
32,0.21524304860972204,0.19083816763352593,0.26405281056211183,0.32986597319463895
33,0.25245049009801934,0.26345269053810727,0.224044808961791,0.26005201040207976
34,0.2718543708741749,0.22164432886577223,0.20424084816963362,0.3022604520904184
35,0.26025205041008165,0.23284656931386233,0.22344468893778746,0.2834566913382675
36,0.2506501300260038,0.2396479295859164,0.2188437687537508,0.290858171634326
37,0.14962992598519667,0.3072614522904573,0.24504900980195957,0.298059611922384
38,0.0,0.0,0.0,1.0
39,0.26065213042608526,0.23144628925785135,0.25145029005801,0.2564512902580508
40,0.17923584716943344,0.3168633726745347,0.19063812762552435,0.31326265253050606
