,0,9,19,38
0,1.0,0.0,0.0,0.0
1,1.0,0.0,0.0,0.0
2,0.0012002400480095987,0.4090818163632721,0.09141828365673142,0.49829965993198494
3,0.0004000800160031997,0.4280856171234234,0.20444088817763564,0.36707341468293603
4,0.0002000400080016002,0.4278855771154229,0.19103820764152768,0.38087617523504635
5,0.0,0.1448289657931584,0.6445289057811548,0.21064212842568472
6,0.0012002400480095943,0.29645929185837167,0.4208841768353648,0.2814562912582518
7,0.0,0.9995999199839968,0.00020004000800159986,0.0002000400080016002
8,0.0,0.2674534906981394,0.02620524104820955,0.7063412682536497
9,0.0,1.0,0.0,0.0
10,0.0,0.9995999199839968,0.00020004000800159986,0.0002000400080016002
11,1.0,0.0,0.0,0.0
12,0.0006001200240048003,0.2968593718743736,0.28005601120223916,0.42248449689938006
13,0.0006001200240047998,0.3488697739547902,0.09181836367273423,0.5587117423484675
14,0.0,0.0,1.0,0.0
15,0.0006001200240048002,0.34866973394678846,0.2600520104020801,0.3906781356271252
16,0.00020004000800160002,0.4332866573314654,0.15423084616923372,0.4122824564912989
17,0.0,0.0,1.0,0.0
18,0.0,0.25045009001800356,0.2224444888977796,0.5271054210842148
19,0.0,0.0,1.0,0.0
20,0.00020004000800160002,0.10362072414482851,0.7469493898779754,0.1492298459691936
21,0.0,0.0,1.0,0.0
22,1.0,0.0,0.0,0.0
23,0.0020004000800159993,0.3590718143628714,0.14962992598519595,0.48929785957191374
24,0.0014002800560111999,0.37407481496299244,0.1640328065613119,0.46049209841968486
25,1.0,0.0,0.0,0.0
26,0.0006001200240048003,0.20584116823364598,0.5761152230446057,0.21744348869773977
27,1.0,0.0,0.0,0.0
28,1.0,0.0,0.0,0.0
29,1.0,0.0,0.0,0.0
30,1.0,0.0,0.0,0.0
31,1.0,0.0,0.0,0.0
32,1.0,0.0,0.0,0.0
33,1.0,0.0,0.0,0.0
34,1.0,0.0,0.0,0.0
35,0.0,0.0,1.0,0.0
36,0.0,0.3262652530506092,0.27305461092218425,0.4006801360272045
37,0.0,0.0,1.0,0.0
38,0.0,0.0,0.0,1.0
39,0.0,0.0,1.0,0.0
40,1.0,0.0,0.0,0.0
