,0
0,9329432416.408472
1,8269755469.642057
2,4842786891.979207
3,185442796.86265254
4,4681350400.533667
5,9341066708.41277
6,1472727656.8582067
7,4927829837.18461
8,1869684571.2458234
9,1242409644.7329671
10,889374500.3950317
11,174318290.62500882
12,0.0
13,1981202043.16468
14,3484945336.2399807
15,2023094955.8508441
16,4565732678.108379
17,0.0
18,310361797.3317705
19,1365054174.2604783
20,2232690686.310157
21,6559231384.956081
22,2463023583.4416623
23,2802210277.810832
24,1958862022.170724
25,1327195644.527734
26,5296794842.328278
27,6142242687.154272
28,1644378796.8177438
29,3933128418.7687964
30,1218136370.7706668
31,0.0
32,0.0
33,473926825.76473314
34,3834461552.1314545
35,2801646280.0020437
36,5649025505.418608
37,9903855257.457684
38,1572839236.7782063
39,1299355219.0084398
40,2625784650.1778965
41,3390682263.3356094
42,960755442.9885197
43,13619904760.20979
44,3269688712.5973625
45,5154934758.965829
46,0.0
47,0.0
48,1328486092.0645845
49,1006064747.3840859
50,4578517845.493756
51,7600449897.090323
52,5366478721.538229
53,2074695822.0714674
54,577848209.8874664
55,1422374736.833198
56,2853708473.3157578
57,2207384378.9978275
58,1395777370.5618963
59,0.0
60,3233128516.0391192
61,0.0
62,857998481.7784879
63,4891595320.76557
64,6423544987.697105
65,0.0
66,3348947412.3411665
67,5409779526.067638
68,5774776164.079087
69,3389161795.950077
70,826997825.8747628
71,3438577274.853574
72,2734431455.951212
73,633182427.9325233
74,0.0
75,1365474483.3768764
76,1633405229.1394722
77,1991027293.3187683
78,1449538004.0344782
79,2101504706.8850322
80,2309524860.3309784
81,1242613746.1496973
82,2340292069.825118
83,7374083152.969347
84,3487069644.2764797
85,9636618837.03672
86,1673795767.7729087
87,2238433604.7260017
88,5417074049.2657
89,8241054019.321328
90,4179158955.537319
91,2823359721.442341
92,2076929460.604085
93,2519816965.5110407
94,921176134.2690794
95,5492321876.683786
96,0.0
97,0.0
98,2885076577.0535684
99,2026496552.4671025
100,3536163898.0888624
101,1314431947.1961575
102,2787084618.3912225
103,6392863294.729205
104,3411896817.748648
105,3776155795.355244
106,13812025522.45486
107,936644431.7475798
108,2116533220.334813
109,5435342423.74552
110,824808994.9057951
111,0.0
112,2384453128.680773
113,3855218246.3990192
114,582517198.5784878
115,8166185297.355875
116,1035365261.504152
117,2735801693.6442537
118,2718132989.709482
119,2132095179.1352942
120,2283646488.3010106
121,0.0
122,7276173751.474627
123,8983098417.628649
124,7098454583.4922695
125,3901991082.8920465
126,3184388328.9359765
127,5245617188.474497
128,2899019918.570386
129,10372756719.85601
130,1908849099.4117415
131,1301698837.0381088
132,6522157267.682505
133,2639248774.8067417
134,2577270984.6236506
135,2080636733.548737
136,3342954416.436273
137,2420481050.250688
138,7482879813.385611
139,306203866.4776092
140,535711402.2636585
141,1398213954.9778113
142,2019500455.8974457
143,4336245421.533283
144,1002259769.1686455
145,592452300.4022644
146,3515627429.124155
147,3832435863.6259403
148,5414181480.619534
149,0.0
150,4184735800.512264
151,395109739.01457566
152,7034232024.673601
153,1747508448.221247
154,3353944939.070282
155,1603432571.6569295
156,1581365886.8757863
157,547919191.2088648
158,5112594726.862629
159,4574059150.718156
160,8182749613.878093
