,0,9,19,38
0,1.0,0.0,0.0,0.0
1,0.29505901180235933,0.21784356871374208,0.23444688937787497,0.25265053010602173
2,0.26005201040207987,0.21564312862572438,0.315663132626525,0.20864172834566827
3,0.21604320864172738,0.23424684936987303,0.27225445089017847,0.2774554910982183
4,0.20064012802560394,0.2942588517703534,0.28245649129825934,0.2226445289057802
5,0.21484296859371893,0.3092618523704733,0.21244248849769848,0.2634526905381071
6,0.21304260852170304,0.2678535707141429,0.3240648129625923,0.19503900780155953
7,0.24864972994598855,0.29365873174634877,0.2300460092018397,0.22764552910582084
8,0.2964592918583726,0.21684336867373433,0.255451090218043,0.23124624924984918
9,0.0,1.0,0.0,0.0
10,0.21984396879375803,0.24484896979395795,0.322864572914584,0.2124424884976993
11,0.2524504900980185,0.30406081216243175,0.20724144828965738,0.23624724944988937
12,0.29785957191438245,0.17803560712142344,0.315663132626524,0.20844168833766677
13,0.2584516903380671,0.23164632926585255,0.29965993198639623,0.21024204840968133
14,0.203440688137627,0.26705341068213545,0.23624724944988953,0.293258651730346
15,0.29105821164232837,0.21724344868973727,0.2634526905381072,0.2282456491298244
16,0.27505501100219887,0.23384676935387044,0.28585717143428685,0.20524104820964187
17,0.18783756751350172,0.2746549309861966,0.26505301060211944,0.27245449089817975
18,0.26165233046609204,0.20844168833766674,0.24924984996999242,0.2806561312262442
19,0.0,0.0,1.0,0.0
20,0.2234446889377868,0.2716543308661722,0.2522504500900178,0.25265053010602073
21,0.2830566113222633,0.19083816763352546,0.3278655731146225,0.19823964792958515
22,0.27245449089817875,0.2232446489297846,0.21104220844168817,0.2932586517303463
23,0.2814562912582509,0.2352470494098801,0.247249449889978,0.2360472094418882
24,0.23204640928185633,0.2086417283456684,0.30626125225044903,0.2530506101220243
25,0.21084216843368572,0.242448489697939,0.34226845369073694,0.20444088817763514
26,0.2590518103620712,0.22884576915383037,0.2906581316263262,0.2214442888577712
27,0.22344468893778738,0.21444288857771523,0.34906981396279163,0.21304260852170417
28,0.22624524904980922,0.25325065013002546,0.28145629125825095,0.2390478095619122
29,0.25865173034606737,0.285857171434286,0.3098619723944775,0.1456291258251646
30,0.28285657131426145,0.24444888977795537,0.2510502100420073,0.22164432886577237
31,0.26065213042608515,0.22964592918583657,0.2646529305861159,0.24504900980195987
32,0.24124824964992903,0.27125425085016974,0.27085417083416524,0.2166433286657321
33,0.27465493098619675,0.23064612922584482,0.2772554510902175,0.21744348869773913
34,0.23684736947389382,0.25985197039407854,0.24124824964992933,0.26205241048209615
35,0.21664332866573296,0.26965393078615735,0.28465693138627685,0.22904580916183237
36,0.23724744948989762,0.2696539307861569,0.22464492898579672,0.2684536907381468
37,0.23284656931386205,0.24704940988197494,0.2740548109621919,0.24604920984196818
38,0.0,0.0,0.0,1.0
39,0.2674534906981379,0.29645929185837083,0.277455491098219,0.1586317263452686
40,0.27305461092218336,0.239047809561912,0.23344668933786725,0.25445089017803546
