,0
0,1182457.6237368998
1,3031486.2353307675
2,1067005.7605136016
3,224798.8595995513
4,631416.6622054735
5,1395825.9696282651
6,1259705.0474848775
7,668957.6379165521
8,763550.8197312156
9,1058344.038460421
10,921586.4154692821
11,0.0
12,547225.6821021708
13,478907.3939269554
14,1409328.1858005365
15,1104500.9187433273
16,1951915.5604153755
17,357554.44766888657
18,416501.41365761217
19,0.0
20,1255003.6840878134
21,874905.9607510313
22,574965.3021851091
23,421932.0815607052
24,1042938.823325551
25,0.0
26,416848.0474333884
27,825514.512072792
28,1067921.4783576685
29,434540.5125388853
30,1528749.9077559235
31,732042.158478293
32,620495.2565319858
33,0.0
34,197267.22620347823
35,273508.96455330035
36,709893.7970202173
37,326468.27397521876
38,0.0
39,1209277.2369562306
40,1010405.7436440882
41,673437.7735775418
42,918955.1430653001
43,834011.4257441992
44,2356759.763765805
45,1025407.8923401588
46,0.0
47,0.0
48,1001994.7443306267
49,0.0
50,1047583.4163493171
51,885971.7808747807
52,1281644.816806519
53,357495.4198892169
54,897306.7201516298
55,453808.2241299029
56,630923.9990327464
57,444458.33037756896
58,619661.0782655198
59,433956.3709983792
60,410333.1113070467
61,0.0
62,272628.6423535452
63,0.0
64,1066513.7786590152
65,379402.59206900024
66,0.0
67,458301.16478244896
68,368267.7867161089
69,455133.86356528976
70,438983.6295318855
71,457865.6441370442
72,1309310.9821405062
73,452520.52632986725
74,632345.868802507
75,453397.9223240854
76,158150.84428123632
77,349011.50090448186
78,602804.9148963607
79,0.0
80,1183429.0511796065
81,320816.92169284524
82,213827.50785737863
83,452169.4354448738
84,368928.85107110365
85,231921.80780371805
86,184576.00317788974
87,455152.01256567385
88,1081750.0709699206
89,44427.89715222081
90,524459.6482191195
91,450808.9244058822
92,1270746.3937409078
93,513870.96249211795
94,370303.05916402204
95,449211.8139892053
96,1228959.8969752635
97,0.0
98,629143.9374160714
99,398708.1866814604
100,1016185.482827473
101,474974.4225242125
102,633484.0968261831
103,480837.7813474844
104,1308572.1763234157
105,0.0
106,1202133.9460524702
107,0.0
108,674593.0
109,0.0
110,673786.6698107746
111,0.0
112,340677.40813299053
113,478249.4121973642
114,470438.61030184384
115,0.0
116,0.0
117,446819.3132823468
118,1365250.6439298787
119,759782.7454220565
120,1461807.7827402041
121,236355.41410899532
122,830602.4515690025
123,1627256.1815233869
124,1385481.8516660524
125,415305.5469658114
126,415302.63478680677
127,811054.1793810602
128,1240577.3721112707
129,972854.636211562
130,415303.2679414493
131,415297.5059290378
132,415306.0595929757
133,0.0
134,1245909.7834423427
135,830612.5602741326
136,830609.4600815384
137,830603.6901932957
138,1163236.4244514569
139,415306.4706140196
140,1661229.6021328932
141,415305.75980139256
142,0.0
143,412029.0283291776
144,303155.25264642946
145,0.0
146,373318.9128393085
147,415305.7099273402
148,415311.5995889014
149,415299.90973519033
150,827028.2269328724
151,830618.9643834792
152,830610.7328517372
153,991899.2815294832
154,620160.1205879392
155,496905.3858001899
156,376640.4581630108
157,1480669.5499882204
158,814111.3834668533
159,991207.0022207196
160,1188036.8588175368
161,851343.9607235405
162,415297.7907277856
163,407416.9038165749
164,415307.8328767957
165,0.0
166,0.0
167,415300.1477232871
168,415302.15728744655
169,382563.1283607819
170,415305.39519474393
