,0
0,198612.34290418634
1,400285.54253492923
2,875997.735692909
3,28974.23031982407
4,83832.39479594585
5,539192.4788325159
6,21446.495109079406
7,994812.1683635153
8,567246.5449097669
9,48950.622036001645
10,12012.822392371483
11,271076.48684605164
12,471014.8406997267
13,159991.2784347944
14,349081.24585807463
15,333150.179928632
16,288166.042207567
17,152093.63226658944
18,359816.8235400412
19,113806.33869824838
20,564946.0122378366
21,395649.05206452496
22,272002.76809482696
23,196021.25807435624
24,326247.4863987006
25,180618.4463799498
26,444839.6785244504
27,333876.32533193287
28,320044.5262908782
29,147876.9013726022
30,88011.91639509564
31,280959.58778589824
32,209286.24827851402
33,161142.53701880667
34,764.4505253108218
35,265896.00379857374
36,416427.1200024076
37,369118.1530139046
38,260694.4050147133
39,178309.24971380737
40,339093.751473757
41,622612.2258518045
42,126432.5336081991
43,109337.6494617723
44,417160.5338282753
45,517853.37240835093
46,434655.6695312131
47,115175.66478001513
48,23972.623331137933
49,210530.24593970552
50,498835.77859822987
51,496871.85260903835
52,171908.8021688601
53,11416.951863551512
54,271672.6509189927
55,132494.00721939513
56,304079.35437083896
57,102289.39234681474
58,323148.2096859352
59,24574.543142482173
60,372936.11866507307
61,31834.04784478713
62,309673.1822792636
63,14197.040741230827
64,335790.81490098406
65,61281.7904831199
66,82185.79969027312
67,390670.6346266186
68,267197.5791136613
69,436547.2727729222
70,98571.85326582892
71,146135.81456380384
72,372242.01753225224
73,486413.7657023021
74,462151.2995147258
75,98730.91288475879
76,245056.78707055096
77,94053.24242500588
78,217974.73313667905
79,240496.10774386302
80,293103.7760750004
81,80042.76057176059
82,176672.04753201175
83,33356.45064459089
84,479901.9978428581
85,378048.4431976364
86,13779.694986665156
87,445896.9254430402
88,322109.99126389436
89,219564.2605674509
90,300645.93597146077
91,263068.98181863455
92,437924.29424576974
93,79307.07915739762
94,127984.45429751743
95,214979.96694922866
96,2890451.8398229666
97,819201.4482791144
98,214644.68900243752
99,440596.39871393936
100,293268.30969635164
101,41692.278388251085
102,514804.62470079586
103,27850.30377912009
104,487255.1897202055
105,2122.8964063464664
106,58719.68682854064
107,77353.03729648655
108,856527.6915013958
109,8412.507959252689
110,460088.08841982624
111,378872.94857919216
112,137645.48936151434
113,455737.24227432907
114,471190.72546602506
115,166455.26901785377
116,293709.18218272645
117,253614.75175273232
118,216543.07053008722
119,101119.64756819978
120,400676.42163653066
121,275396.9685567892
122,270723.5159781254
123,84816.47633851459
124,239616.05868623126
125,176028.59603556944
126,170487.10056666844
127,197990.0063326545
128,16262.820835020393
129,82406.67365820613
130,83301.11591524025
131,399238.09407923836
132,98449.56382852467
