,0
0,1239737.6438652151
1,482327.0090865819
2,706645.110467781
3,455698.7112542748
4,282531.1303498952
5,219438.81562635303
6,240145.84975743107
7,146150.4408622391
8,128346.26635512325
9,587891.1801151561
10,362367.168205439
11,488041.4321246061
12,149939.68743574875
13,206493.24181460892
14,471823.6368151362
15,382102.8024778967
16,165852.40478109964
17,454042.7764363864
18,512764.5968226356
19,330517.2471526768
20,68605.11331400916
21,65764.95967351366
22,223621.82664781972
23,358861.3726131994
24,376045.43060607405
25,359172.1920137763
26,210195.0299555671
27,683604.2179197947
28,87935.48073275888
29,406441.3793097539
30,170704.92813300225
31,667075.4354441994
32,598891.7868992453
33,189940.06579943222
34,293054.8374307066
35,297659.501086883
36,283239.0120447875
37,212019.48962898727
38,644767.8092830318
39,486289.2309521787
40,65737.32905944786
41,155644.85761189403
42,465307.95613660465
43,332207.7411496652
44,368692.7419672811
45,241940.32840573532
46,257906.4324453061
47,260516.8631471427
48,238852.6008294347
49,287355.4469158895
50,477754.46383006556
51,328823.18903950264
52,607398.3334855993
53,153055.50027700886
54,50765.83974444703
55,265121.0829500441
56,152893.6293684655
57,342648.9456991387
58,428079.6721528142
59,512120.8328052877
60,177851.67757836438
61,338136.82972133695
62,585574.8897781149
63,304424.67457234534
64,458165.19603820064
65,440134.8104043245
66,223742.3429951393
67,107708.36832227511
68,215863.17001463915
69,192954.59209427447
70,248721.58548080723
71,431544.75196617225
72,280669.3429786052
73,249168.2080619774
74,180655.43589427206
75,90199.81037282187
76,189513.29943484266
77,112695.2390138983
78,326016.5349971984
79,164132.90190478356
80,129790.54996740713
81,427886.51951184485
82,262574.3605315008
83,170681.08036802325
84,255837.93829451455
85,633165.6325537956
86,367235.2856331727
87,377784.04296049906
88,245418.1559004616
89,372338.86927611264
90,292280.7307048887
91,212931.84386758017
92,253491.20339791419
93,316811.74384194065
94,278871.6732686744
95,757448.8312698453
96,915262.9467643567
97,365252.198869176
98,217679.79866397614
99,472538.1232845406
100,325274.74219381216
101,350633.5825110896
102,69863.37010595598
103,565718.9062085884
104,214016.63165105344
105,414544.70691622957
106,214790.95832970273
107,200016.11926893308
108,324560.58294204285
109,151749.73471445683
110,245140.0899796749
111,87452.91145438631
112,199572.24810873624
113,300919.3982401362
114,291154.8459377128
115,209686.3699148536
116,507644.7034784418
117,353491.0879207881
118,130772.62940607418
119,302026.30850976263
120,325539.9862513471
121,244186.11514322425
122,227555.71647855674
123,451510.66707022244
124,77175.77158922318
125,495183.4531781608
126,385526.50316936534
127,188095.53505420173
128,696584.8375932144
129,462511.30396130367
130,151294.53861289693
131,376715.3067827639
