,0
0,3071511.9138831645
1,3149059.5268521104
2,0.0
3,481107.1356131998
4,683258.5611794717
5,1734933.8932575006
6,1288692.3153617214
7,2324096.0378543963
8,1240146.9207888306
9,2647068.03123891
10,1198973.644151636
11,523483.85726866464
12,779327.0862119789
13,458163.4200180174
14,1367003.276302862
15,1761564.8688114528
16,2602947.3160575987
17,410107.35166231
18,765846.3797171782
19,1162041.3377617542
20,0.0
21,752002.502065359
22,1782028.5813371898
23,1735262.9053913641
24,624975.8295856514
25,595730.0825618167
26,1516459.4351795889
27,2071457.6252967902
28,1768496.480141087
29,662076.2598412603
30,1017116.7334241229
31,408083.2490388628
32,1728158.4123353865
33,1245130.9837469105
34,481372.2161041628
35,910237.9594367956
36,1376841.8035822597
37,1228609.0658246654
38,462628.47841938125
39,1407408.4607715162
40,1723716.8851616182
41,791705.1943693873
42,1269363.294998576
43,628556.2033911345
44,0.0
45,1383912.8047812325
46,0.0
47,1213652.48749176
48,1927466.552917683
49,454516.96919812815
50,1133933.5291654472
51,1137897.6302658962
52,1986172.5778367603
53,1098247.090531225
54,608874.4923269285
55,1439280.9808571315
56,1571475.1945634717
57,1899649.2761102174
58,1349197.5272512245
59,0.0
60,2129502.369188446
61,628544.7482843938
62,717917.5141007674
63,1297091.3013481633
64,1155519.2663540558
65,0.0
66,1319578.5740078646
67,920541.6776078594
68,1336690.50722813
69,1186984.3427330302
70,1110832.2290743429
71,638050.3515127857
72,940830.0792640853
73,1331375.2912587556
74,631975.1889205631
75,462609.29788287584
76,1225421.506631685
77,710258.2207161705
78,1382104.4937102136
79,453213.6456897321
80,574836.5490094107
81,774887.1702316131
82,653538.9591731082
83,456718.0
84,2494173.182264231
85,1585725.4259705709
86,552440.6760571161
87,1498692.124990422
88,622484.8922187554
89,0.0
90,0.0
91,704122.5078998443
92,675129.3565730231
93,0.0
94,1250363.5497735385
95,1035622.1558881063
96,1228952.6991453087
97,0.0
98,1757703.7224513546
99,414906.7102371367
100,1637188.2896113857
101,824592.8121873267
102,852232.3722830319
103,708642.7589775267
104,1428232.2042982988
105,477029.0
106,807366.6981986479
107,439477.0
108,1744292.380601109
109,434840.72612922854
110,831051.616085278
111,0.0
112,921214.4981485377
113,1348275.9638817199
114,0.0
115,705752.9077004513
116,599784.5016659832
117,897131.1409021374
118,678368.724706889
119,1098392.6014819413
120,965188.4707313692
121,0.0
122,825792.4848435181
123,4155503.001457255
124,1969623.7699514334
125,415309.7325252079
126,891988.5275133812
127,1625710.436043973
128,844981.6198151965
129,2175459.9817678826
130,806062.3193065096
131,0.0
132,1351508.0088431619
133,1579473.0076510266
134,834019.5126431161
135,1239006.969364148
136,721354.046427733
137,0.0
138,1498735.59495218
139,426881.02514364716
140,727397.6686289926
141,826571.220676105
142,663392.4167937303
143,1192080.090410335
144,1701085.8321325113
145,1913884.0213527754
146,559229.3368958783
147,1244812.0376222641
148,1243081.836486471
149,417830.6294640497
150,415307.1182564096
151,833915.545346697
152,2505158.964549193
153,605972.4245905504
154,426010.9824980845
155,997090.9562798445
156,376632.2467973225
157,1303765.2874579015
158,1396240.9066914434
159,1493712.3027052793
160,1137474.3851741054
161,1318844.5695598703
162,1181060.07322791
163,769010.0005751677
164,1219786.4367250209
165,418680.0071096273
166,975632.0224520662
167,1096187.5548174775
168,0.0
169,637077.2862407493
170,0.0
171,0.0
172,829628.4993958307
173,978810.6420601626
174,1583962.7169620045
175,614972.696041006
176,833301.1968417149
177,416555.47298196366
178,415306.2517560691
179,962986.3804972203
180,0.0
181,504797.6950636454
182,1158325.3053269037
183,1150281.092983972
184,887804.9994493949
185,1406437.6073572289
186,0.0
187,1204223.021980445
188,1322944.5513230916
189,415308.7926061819
190,433873.6089578916
191,1188786.8991250573
192,1577092.8672783521
193,694885.5314343463
194,196275.84508836464
195,643173.0704877431
196,968965.0121857878
197,1093536.1792975855
198,415297.1557112631
199,598385.5333084804
200,656415.3420534122
201,0.0
202,2851097.69374934
203,1127773.340140964
204,0.0
205,990199.7657493775
