,0
0,3398778.301579016
1,1831265.002973136
2,1389352.6760342643
3,230955.49547212565
4,760792.360884049
5,1083529.338659068
6,1205739.2996710823
7,1262635.9007186652
8,589955.8695472804
9,896175.4651052664
10,697984.6115707117
11,193021.36581590338
12,224107.53112744805
13,539943.911053901
14,878070.2298180938
15,2149377.859052863
16,2421723.0186090833
17,386688.056747827
18,0.0
19,925579.8202115961
20,678350.229175848
21,469891.8198573705
22,821492.0906828172
23,1095593.4956090637
24,988526.2096746361
25,423426.35326029186
26,1561912.0136669935
27,1734011.9571603779
28,1106944.0956626523
29,770970.7574071713
30,1497087.3338147877
31,323963.3996167811
32,1742887.9597524279
33,770973.6137517965
34,814910.1212124112
35,400374.55095729616
36,1231923.0248810141
37,797565.0587372134
38,1616602.9826477086
39,1331171.1963333685
40,1427504.257280425
41,861209.6651469865
42,452965.4300074791
43,472332.6763695911
44,0.0
45,483505.5628707654
46,602551.8351313533
47,536816.8483338514
48,1461673.72603917
49,156014.10078162458
50,1140671.0019633723
51,905730.5181037514
52,1075935.8574331738
53,898720.848955026
54,928811.7409955717
55,347928.2384235912
56,0.0
57,872116.9252782498
58,977984.1968591892
59,62202.77631133201
60,1238034.0883253776
61,257948.81306995518
62,524479.681592571
63,440454.52635467885
64,908239.4775707729
65,55806.02808724597
66,1836826.942397558
67,848949.466670586
68,921466.1475903012
69,506583.61860961805
70,942553.4021900768
71,1030320.043861316
72,1596980.204775062
73,727607.1533052946
74,572660.8461835574
75,923809.7170764839
76,1290388.5317019946
77,1087166.162703448
78,692951.5716448674
79,453200.6412951943
80,1109917.2192738727
81,422888.4422835918
82,1110397.914444723
83,354924.8451096665
84,760411.988220446
85,1648217.6623528623
86,806034.3245042416
87,1000495.0841368244
88,1137958.3094342775
89,402536.8088399374
90,547523.0025004698
91,814513.377734961
92,595606.4784690149
93,557677.0263354491
94,459278.4199530424
95,455748.42178683734
96,1636300.476927028
97,0.0
98,537726.8155272398
99,419325.7462481872
100,614368.5364493998
101,663207.5192172908
102,1300556.2951438855
103,483400.12387615023
104,1032987.1269690788
105,1389042.5441187792
106,2438176.591532655
107,515187.7443880648
108,483029.0978591525
109,832039.5318544882
110,677530.5999359243
111,452023.6541315301
112,478388.4649205831
113,1144771.1205370189
114,1052655.589522019
115,55273.231370565656
116,1023546.8934544245
117,1058293.5342237335
118,1129195.6476506435
119,1505832.8365615152
120,853450.121898264
121,280658.0860136265
122,2064003.4331815138
123,2088789.8671851796
124,898611.0419527395
125,473132.88694095507
126,41430.173124191424
127,787636.581754535
128,1834025.6718526068
129,2559731.4601064874
130,442549.4244857529
131,0.0
132,789365.4224303061
133,431811.67245154997
134,852563.6832843595
135,857914.9695473406
136,661535.5853268874
137,441408.2761698632
138,415307.0
